train/critic_loss,time/fps,rollout/ep_rew_mean,train/learning_rate,time/episodes,rollout/ep_len_mean,rollout/success_rate,train/n_updates,train/ent_coef,train/actor_loss,time/total_timesteps,time/time_elapsed,eval/success_rate,eval/mean_ep_length,eval/mean_reward
26.078514099121094,44,-4.2748063300000005,0.0003,484,20.81,0.06,8999,0.009999999776482582,-30.695159912109375,8000,181,0.15,26.2,-15.759519306571514
8.801135063171387,44,-5.79314376,0.0003,488,21.19,0.05,9107,0.009999999776482582,-31.805278778076172,8108,183,,,
31.782194137573242,44,-5.83657016,0.0003,492,21.21,0.05,9185,0.009999999776482582,-31.480789184570312,8186,184,,,
17.224063873291016,44,-5.319382429999999,0.0003,496,21.29,0.06,9264,0.009999999776482582,-29.289323806762695,8265,186,,,
7.037569999694824,44,-5.31611214,0.0003,500,21.37,0.06,9341,0.009999999776482582,-33.899078369140625,8342,187,,,
11.716974258422852,44,-4.538151770000001,0.0003,504,21.32,0.07,9410,0.009999999776482582,-31.41449546813965,8411,188,,,
46.75277328491211,44,-4.71806547,0.0003,508,21.45,0.07,9494,0.009999999776482582,-28.254770278930664,8495,189,,,
45.407684326171875,44,-3.95670011,0.0003,512,21.37,0.08,9580,0.009999999776482582,-29.10685920715332,8581,191,,,
19.192272186279297,44,-3.958542569999999,0.0003,516,21.16,0.08,9648,0.009999999776482582,-28.47323989868164,8649,192,,,
8.356026649475098,45,-3.5202321499999996,0.0003,520,21.07,0.08,9717,0.009999999776482582,-27.4778995513916,8718,193,,,
20.51517105102539,45,-2.682243719999999,0.0003,524,20.95,0.09,9786,0.009999999776482582,-26.77884292602539,8787,194,,,
17.763484954833984,45,-1.5874141799999992,0.0003,528,20.64,0.1,9856,0.009999999776482582,-30.659204483032227,8857,195,,,
3.550693988800049,45,-1.3671691899999996,0.0003,532,20.39,0.1,9923,0.009999999776482582,-29.14879608154297,8924,197,,,
18.156816482543945,44,-1.0741603300000004,0.0003,536,20.17,0.1,9999,0.009999999776482582,-27.968997955322266,9000,203,0.15,19.95,4.320369684645206
35.13142776489258,44,-0.32028904000000014,0.0003,540,20.1,0.11,10082,0.009999999776482582,-27.013057708740234,9083,204,,,
23.171039581298828,44,-1.3326757099999997,0.0003,544,20.28,0.1,10183,0.009999999776482582,-29.750492095947266,9184,206,,,
10.327198028564453,44,-1.4558832999999998,0.0003,548,20.38,0.1,10284,0.009999999776482582,-29.504730224609375,9285,207,,,
19.49880599975586,44,-1.19599989,0.0003,552,20.7,0.11,10392,0.009999999776482582,-27.232402801513672,9393,209,,,
27.796794891357422,44,-1.7413438100000005,0.0003,556,20.74,0.11,10485,0.009999999776482582,-24.782114028930664,9486,211,,,
11.42574691772461,44,-1.59466771,0.0003,560,20.75,0.11,10577,0.009999999776482582,-27.06753158569336,9578,213,,,
17.14206886291504,45,-2.0883464499999995,0.0003,564,20.62,0.1,10648,0.009999999776482582,-25.007204055786133,9649,214,,,
13.552694320678711,45,-2.02834844,0.0003,568,20.75,0.1,10742,0.009999999776482582,-25.479997634887695,9743,215,,,
20.4161376953125,45,-1.80678799,0.0003,572,20.64,0.1,10812,0.009999999776482582,-23.668813705444336,9813,216,,,
12.463624954223633,45,-1.71147635,0.0003,576,20.63,0.1,10887,0.009999999776482582,-25.632221221923828,9888,218,,,
32.61736297607422,45,-1.6067436400000004,0.0003,580,20.5,0.1,10958,0.009999999776482582,-25.138715744018555,9959,219,,,
11.425373077392578,44,-1.8694897600000004,0.0003,584,20.41,0.09,11040,0.009999999776482582,-25.63450813293457,10041,225,0.15,18.3,6.533779381952245
12.508576393127441,44,-1.3135120200000001,0.0003,588,19.98,0.09,11105,0.009999999776482582,-22.164323806762695,10106,226,,,
17.401103973388672,44,-1.1910753900000002,0.0003,592,19.84,0.09,11169,0.009999999776482582,-23.05038833618164,10170,227,,,
18.998641967773438,44,-0.18828023000000002,0.0003,596,19.7,0.1,11234,0.009999999776482582,-25.185810089111328,10235,228,,,
34.78683090209961,44,-0.21444977,0.0003,600,19.59,0.1,11300,0.009999999776482582,-21.54901885986328,10301,229,,,
21.46860122680664,44,-0.30216900000000024,0.0003,604,19.59,0.1,11369,0.009999999776482582,-22.663497924804688,10370,231,,,
15.881860733032227,44,-0.14190851000000004,0.0003,608,19.39,0.1,11433,0.009999999776482582,-24.14752960205078,10434,232,,,
11.124980926513672,44,-0.6154821400000003,0.0003,612,19.18,0.09,11498,0.009999999776482582,-22.27298355102539,10499,233,,,
20.718463897705078,45,-0.64449957,0.0003,616,19.18,0.09,11566,0.009999999776482582,-22.42513656616211,10567,234,,,
12.67422866821289,45,-0.2825906599999999,0.0003,620,19.17,0.1,11634,0.009999999776482582,-23.488353729248047,10635,235,,,
53.19590759277344,45,-1.0772273700000001,0.0003,624,19.18,0.09,11704,0.009999999776482582,-26.389671325683594,10705,236,,,
14.516498565673828,45,-1.5832713,0.0003,628,19.18,0.08,11774,0.009999999776482582,-24.38651466369629,10775,238,,,
2.548189163208008,45,-2.3217431000000004,0.0003,632,19.16,0.08,11839,0.009999999776482582,-22.570964813232422,10840,239,,,
10.477602005004883,45,-2.2264570099999994,0.0003,636,19.12,0.08,11911,0.009999999776482582,-19.538028717041016,10912,240,,,
18.992145538330078,45,-3.07376658,0.0003,640,18.97,0.07,11979,0.009999999776482582,-20.204357147216797,10980,241,,,
48.846107482910156,44,-1.62642135,0.0003,644,18.69,0.08,12052,0.009999999776482582,-23.678525924682617,11053,247,0.15,18.15,4.558294515597285
167.05575561523438,44,-0.043570270000000015,0.0003,648,18.4,0.09,12124,0.009999999776482582,-24.464101791381836,11125,248,,,
10.263246536254883,44,0.5749880999999999,0.0003,652,18.07,0.09,12199,0.009999999776482582,-21.292613983154297,11200,249,,,
73.43963623046875,44,0.64507556,0.0003,656,18.01,0.09,12286,0.009999999776482582,-18.934736251831055,11287,251,,,
40.50008010864258,44,2.09412692,0.0003,660,17.88,0.11,12365,0.009999999776482582,-20.138124465942383,11366,252,,,
28.89944839477539,45,0.9266490999999997,0.0003,664,17.96,0.11,12444,0.009999999776482582,-19.44940185546875,11445,254,,,
5.83782434463501,45,0.007446199999999648,0.0003,668,17.9,0.1,12532,0.009999999776482582,-19.564281463623047,11533,255,,,
13.3783540725708,45,0.6981844399999999,0.0003,672,18.03,0.11,12615,0.009999999776482582,-17.962158203125,11616,256,,,
14.736373901367188,45,-0.2721036300000005,0.0003,676,18.22,0.1,12709,0.009999999776482582,-17.2904052734375,11710,258,,,
22.79546356201172,45,-0.13031855000000026,0.0003,680,18.24,0.1,12782,0.009999999776482582,-21.17483901977539,11783,259,,,
22.244638442993164,45,-0.1544723600000004,0.0003,684,18.28,0.1,12868,0.009999999776482582,-21.083160400390625,11869,261,,,
89.23218536376953,45,0.37212962999999954,0.0003,688,18.51,0.11,12956,0.009999999776482582,-21.08721160888672,11957,262,,,
13.671433448791504,44,0.14335936999999965,0.0003,692,18.83,0.11,13052,0.009999999776482582,-19.095857620239258,12053,269,0.15,22.6,1.8993220009884368
9.487339973449707,44,-1.0427568500000002,0.0003,696,19.23,0.1,13157,0.009999999776482582,-14.86305046081543,12158,271,,,
7.264595031738281,44,-1.7627112800000007,0.0003,700,19.7,0.1,13270,0.009999999776482582,-17.496103286743164,12271,273,,,
9.076925277709961,44,-1.939694600000001,0.0003,704,19.93,0.1,13362,0.009999999776482582,-19.21101951599121,12363,274,,,
7.452905178070068,45,-2.4066453400000007,0.0003,708,20.37,0.1,13470,0.009999999776482582,-18.443195343017578,12471,276,,,
7.718323707580566,45,-2.690627540000001,0.0003,712,20.54,0.1,13552,0.009999999776482582,-15.157149314880371,12553,278,,,
12.117971420288086,45,-2.9913815900000005,0.0003,716,20.8,0.1,13646,0.009999999776482582,-19.64968490600586,12647,279,,,
32.10115051269531,45,-3.4007565900000003,0.0003,720,20.94,0.09,13728,0.009999999776482582,-18.485780715942383,12729,281,,,
10.408185958862305,45,-2.7270359900000005,0.0003,724,20.97,0.1,13801,0.009999999776482582,-15.236422538757324,12802,282,,,
76.4702377319336,45,-2.79930051,0.0003,728,21.13,0.1,13887,0.009999999776482582,-15.30076789855957,12888,283,,,
7.330042362213135,45,-2.0432117099999996,0.0003,732,21.24,0.1,13963,0.009999999776482582,-20.538419723510742,12964,285,,,
9.45132064819336,44,-1.2352097,0.0003,736,21.31,0.11,14042,0.009999999776482582,-16.57573699951172,13043,291,0.15,19.15,5.806581851289924
8.475885391235352,44,-0.9334476199999999,0.0003,740,21.42,0.11,14121,0.009999999776482582,-17.555702209472656,13122,292,,,
70.41200256347656,44,-0.8887015999999996,0.0003,744,21.43,0.11,14195,0.009999999776482582,-15.005395889282227,13196,293,,,
4.143628120422363,44,-0.8235560099999999,0.0003,748,21.44,0.11,14268,0.009999999776482582,-18.050640106201172,13269,295,,,
48.96935272216797,45,-0.9420310599999996,0.0003,752,21.47,0.11,14346,0.009999999776482582,-17.301528930664062,13347,296,,,
15.525289535522461,45,-0.3014973699999994,0.0003,756,21.33,0.11,14419,0.009999999776482582,-16.051523208618164,13420,297,,,
11.828741073608398,45,-1.4560243499999999,0.0003,760,21.3,0.09,14495,0.009999999776482582,-17.71040153503418,13496,299,,,
29.300594329833984,45,0.4640083299999999,0.0003,764,21.27,0.1,14571,0.009999999776482582,-13.209846496582031,13572,300,,,
18.50358009338379,45,0.6807263799999997,0.0003,768,21.14,0.1,14646,0.009999999776482582,-11.986385345458984,13647,301,,,
13.407781600952148,45,-0.11527240000000041,0.0003,772,20.99,0.09,14714,0.009999999776482582,-19.330902099609375,13715,302,,,
14.294187545776367,45,0.22740411000000002,0.0003,776,20.76,0.09,14785,0.009999999776482582,-16.47905921936035,13786,304,,,
11.535209655761719,45,0.033175260000000026,0.0003,780,20.89,0.09,14871,0.009999999776482582,-16.436782836914062,13872,305,,,
15.911540985107422,45,0.16171529999999984,0.0003,784,20.85,0.09,14953,0.009999999776482582,-15.5719633102417,13954,306,,,
30.702301025390625,44,-0.43578299999999975,0.0003,788,20.84,0.08,15040,0.009999999776482582,-18.987712860107422,14041,313,0.15,20.9,7.498320150727279
10.718925476074219,44,-0.33458529999999986,0.0003,792,20.71,0.08,15123,0.009999999776482582,-20.614545822143555,14124,314,,,
9.199387550354004,44,-0.6639508300000001,0.0003,796,20.51,0.07,15208,0.009999999776482582,-15.32590103149414,14209,316,,,
43.45045471191406,44,0.0029214400000000663,0.0003,800,20.25,0.07,15295,0.009999999776482582,-17.04387092590332,14296,317,,,
29.901416778564453,45,-0.5684506100000002,0.0003,804,20.16,0.06,15378,0.009999999776482582,-16.602611541748047,14379,319,,,
9.544229507446289,45,0.43115459999999994,0.0003,808,19.95,0.07,15465,0.009999999776482582,-22.242145538330078,14466,320,,,
8.864219665527344,45,0.6286069899999996,0.0003,812,19.94,0.07,15546,0.009999999776482582,-16.7821044921875,14547,322,,,
3.2434706687927246,45,0.9715922799999999,0.0003,816,19.84,0.07,15630,0.009999999776482582,-13.526135444641113,14631,323,,,
7.919643402099609,45,1.19335211,0.0003,820,19.88,0.07,15716,0.009999999776482582,-20.22931671142578,14717,325,,,
12.946191787719727,45,1.7766273099999994,0.0003,824,19.98,0.08,15799,0.009999999776482582,-14.789885520935059,14800,326,,,
9.859321594238281,45,2.4180154200000006,0.0003,828,19.97,0.09,15884,0.009999999776482582,-18.18284034729004,14885,327,,,
8.460426330566406,45,2.8856554700000006,0.0003,832,20.06,0.1,15969,0.009999999776482582,-18.363506317138672,14970,329,,,
20.34949493408203,44,2.75500507,0.0003,836,20.15,0.1,16057,0.009999999776482582,-13.754769325256348,15058,335,0.2,21.6,6.53554087379905
10.454158782958984,44,3.4414650899999994,0.0003,840,20.16,0.11,16137,0.009999999776482582,-18.12567710876465,15138,337,,,
5.360044479370117,44,2.57885356,0.0003,844,20.24,0.1,16219,0.009999999776482582,-18.215484619140625,15220,338,,,
11.496745109558105,44,1.5950281600000005,0.0003,848,20.3,0.09,16298,0.009999999776482582,-16.445669174194336,15299,340,,,
45.409217834472656,45,0.7701538200000003,0.0003,852,20.35,0.08,16381,0.009999999776482582,-14.587278366088867,15382,341,,,
8.852389335632324,45,0.7556485700000002,0.0003,856,20.41,0.08,16460,0.009999999776482582,-16.58323097229004,15461,342,,,
19.111412048339844,45,1.56714334,0.0003,860,20.43,0.09,16538,0.009999999776482582,-14.597005844116211,15539,344,,,
15.737653732299805,45,0.6377757300000001,0.0003,864,20.54,0.08,16625,0.009999999776482582,-18.223941802978516,15626,345,,,
5.344958305358887,45,0.7499350700000004,0.0003,868,20.58,0.08,16704,0.009999999776482582,-15.474188804626465,15705,347,,,
17.474716186523438,45,0.6665078800000004,0.0003,872,20.68,0.08,16782,0.009999999776482582,-17.432661056518555,15783,348,,,
