rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/ent_coef,train/critic_loss,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
157.75169838,280,4936,0.0003,0.009999999776482582,64.96880340576172,32,8.52,3219,97,0.73,-176.19393157958984,,,
162.15537763999998,284,5018,0.0003,0.009999999776482582,39.73429489135742,32,8.29,3260,99,0.75,-173.3109893798828,,,
159.8321327,288,5118,0.0003,0.009999999776482582,30.489612579345703,32,8.48,3310,101,0.74,-167.58218383789062,,,
159.6992654,292,5186,0.0003,0.009999999776482582,32.30432605743408,32,8.52,3344,102,0.74,-171.58547973632812,,,
155.15123025,296,5296,0.0003,0.009999999776482582,22.35211944580078,32,8.91,3399,104,0.72,-172.6216812133789,,,
157.42031932,300,5342,0.0003,0.009999999776482582,26.153453826904297,32,8.87,3422,105,0.73,-174.8993911743164,,,
157.31535678,304,5412,0.0003,0.009999999776482582,26.031524658203125,32,8.85,3457,106,0.73,-174.55056762695312,,,
164.14428120999997,308,5452,0.0003,0.009999999776482582,32.67989730834961,32,8.42,3477,107,0.76,-170.31824493408203,,,
168.69854059999997,312,5522,0.0003,0.009999999776482582,22.953678131103516,32,8.32,3512,108,0.78,-178.7768783569336,,,
166.48589577,316,5628,0.0003,0.009999999776482582,31.305838584899902,32,8.73,3565,110,0.77,-177.29290008544922,,,
162.07544317999998,320,5752,0.0003,0.009999999776482582,40.44451332092285,32,9.06,3627,112,0.75,-173.85164642333984,,,
162.09480366999998,324,5870,0.0003,0.009999999776482582,23.824923515319824,32,9.18,3686,114,0.75,-172.1952667236328,,,
152.99453675000004,328,6030,0.0003,0.009999999776482582,32.663825035095215,32,9.79,3766,117,0.71,-169.5935287475586,,,
146.1953254,332,6190,0.0003,0.009999999776482582,31.99448585510254,32,10.28,3846,120,0.68,-179.4193878173828,,,
141.63165876,336,6350,0.0003,0.009999999776482582,41.825504302978516,31,10.58,3926,122,0.66,-172.51380920410156,,,
134.79863397,340,6510,0.0003,0.009999999776482582,50.778398513793945,30,11.05,4006,131,0.63,-175.9109344482422,16.95,142.72260238607294,0.5
125.53211799999997,344,6670,0.0003,0.009999999776482582,57.96915054321289,30,11.67,4086,133,0.59,-171.9071807861328,,,
120.95487156000002,348,6830,0.0003,0.009999999776482582,69.1262435913086,30,12.01,4166,136,0.57,-179.3235855102539,,,
116.31682912999999,352,6990,0.0003,0.009999999776482582,75.38478088378906,30,12.33,4246,139,0.55,-175.06524658203125,,,
107.00837846,356,7150,0.0003,0.009999999776482582,78.00553894042969,30,12.95,4326,142,0.51,-173.59772491455078,,,
97.66491581999999,360,7310,0.0003,0.009999999776482582,78.39847946166992,30,13.54,4406,145,0.47,-182.80328369140625,,,
90.88772136000001,364,7470,0.0003,0.009999999776482582,103.02397155761719,30,14.03,4486,148,0.44,-183.07884979248047,,,
84.01779005999998,368,7630,0.0003,0.009999999776482582,103.05286026000977,30,14.51,4566,151,0.41,-178.65067291259766,,,
77.11964742,372,7790,0.0003,0.009999999776482582,114.35865783691406,30,14.92,4646,154,0.38,-185.84031677246094,,,
68.13547786,376,7950,0.0003,0.009999999776482582,129.52152633666992,30,15.46,4726,157,0.34,-184.33155822753906,,,
61.37118142,380,8110,0.0003,0.009999999776482582,137.88191986083984,29,15.87,4806,160,0.31,-189.16362762451172,,,
54.64851076,384,8270,0.0003,0.009999999776482582,212.21344757080078,29,16.26,4886,163,0.28,-184.3506317138672,,,
50.12405890000001,388,8430,0.0003,0.009999999776482582,162.8794174194336,29,16.56,4966,166,0.26,-191.83394622802734,,,
43.294205709999986,392,8590,0.0003,0.009999999776482582,200.24960327148438,29,17.02,5046,169,0.23,-192.97832489013672,,,
38.68875524999999,396,8750,0.0003,0.009999999776482582,171.61106872558594,29,17.27,5126,172,0.21,-189.51636505126953,,,
31.242004549999994,400,8910,0.0003,0.009999999776482582,200.12693786621094,29,17.84,5206,175,0.17,-194.11703491210938,,,
24.936548059999996,404,9070,0.0003,0.009999999776482582,182.18331909179688,29,18.29,5286,178,0.14,-190.94261932373047,,,
16.547139639999997,408,9230,0.0003,0.009999999776482582,188.60276794433594,29,18.89,5366,181,0.1,-194.4518280029297,,,
8.480586639999999,412,9390,0.0003,0.009999999776482582,194.0926513671875,29,19.34,5446,184,0.06,-194.96017456054688,,,
3.09449524,416,9550,0.0003,0.009999999776482582,323.7086486816406,29,19.61,5526,187,0.03,-197.26439666748047,,,
1.6595129100000003,420,9710,0.0003,0.009999999776482582,161.95441436767578,29,19.79,5606,190,0.02,-192.71183013916016,,,
-1.4790736599999996,424,9870,0.0003,0.009999999776482582,187.90808868408203,29,20.0,5686,194,0.0,-191.01007080078125,,,
-0.10723723000000014,428,10030,0.0003,0.009999999776482582,199.0786361694336,29,20.0,5766,197,0.0,-206.17179107666016,,,
1.64989168,432,10190,0.0003,0.009999999776482582,180.2495574951172,29,20.0,5846,200,0.0,-201.81503295898438,,,
3.119308169999999,436,10350,0.0003,0.009999999776482582,270.98822021484375,29,20.0,5926,203,0.0,-207.17705535888672,,,
4.0911553,440,10510,0.0003,0.009999999776482582,199.0854263305664,28,20.0,6006,213,0.0,-209.96395111083984,20.0,14.129355743194793,0.0
5.52769896,444,10670,0.0003,0.009999999776482582,158.03048706054688,28,20.0,6086,216,0.0,-212.4891357421875,,,
7.51871775,448,10830,0.0003,0.009999999776482582,188.88375854492188,28,20.0,6166,219,0.0,-212.18373107910156,,,
9.13750589,452,10990,0.0003,0.009999999776482582,180.51565551757812,28,20.0,6246,222,0.0,-207.59545135498047,,,
11.089465850000002,456,11150,0.0003,0.009999999776482582,220.5921401977539,28,20.0,6326,225,0.0,-209.60941314697266,,,
13.099656989999998,460,11310,0.0003,0.009999999776482582,155.37311553955078,27,20.0,6406,228,0.0,-210.91800689697266,,,
14.203346759999999,464,11470,0.0003,0.009999999776482582,162.8639907836914,27,20.0,6486,231,0.0,-219.63593292236328,,,
16.12740643,468,11630,0.0003,0.009999999776482582,192.04736328125,27,20.0,6566,234,0.0,-210.87033081054688,,,
17.13138306,472,11790,0.0003,0.009999999776482582,128.5887908935547,27,20.0,6646,238,0.0,-211.4838638305664,,,
18.599091310000002,476,11950,0.0003,0.009999999776482582,160.4149169921875,27,20.0,6726,241,0.0,-206.0429916381836,,,
20.07130938,480,12110,0.0003,0.009999999776482582,162.29566192626953,27,20.0,6806,244,0.0,-210.36969757080078,,,
21.66482439,484,12270,0.0003,0.009999999776482582,138.97364807128906,27,20.0,6886,247,0.0,-216.3534927368164,,,
23.16491191,488,12430,0.0003,0.009999999776482582,129.62159729003906,27,20.0,6966,250,0.0,-214.64957427978516,,,
24.14911607,492,12590,0.0003,0.009999999776482582,172.87432861328125,27,20.0,7046,254,0.0,-226.2074432373047,,,
25.664066750000003,496,12750,0.0003,0.009999999776482582,131.85902404785156,27,20.0,7126,257,0.0,-222.1695098876953,,,
25.62552106,500,12910,0.0003,0.009999999776482582,405.1502380371094,27,20.0,7206,260,0.0,-221.12805938720703,,,
26.668813049999997,504,13070,0.0003,0.009999999776482582,144.00392150878906,27,20.0,7286,263,0.0,-226.63182067871094,,,
27.670725669999996,508,13230,0.0003,0.009999999776482582,167.07421875,27,20.0,7366,266,0.0,-233.2206268310547,,,
28.7436824,512,13390,0.0003,0.009999999776482582,138.43173599243164,27,20.0,7446,269,0.0,-225.32366943359375,,,
29.430421840000005,516,13550,0.0003,0.009999999776482582,113.7200927734375,27,20.0,7526,272,0.0,-223.08222198486328,,,
30.000774200000002,520,13710,0.0003,0.009999999776482582,138.22142791748047,27,20.0,7606,275,0.0,-220.3744888305664,,,
30.076882689999998,524,13870,0.0003,0.009999999776482582,123.96531295776367,27,20.0,7686,278,0.0,-229.5782470703125,,,
30.184056020000003,528,14030,0.0003,0.009999999776482582,210.00859832763672,27,20.0,7766,281,0.0,-223.12056732177734,,,
30.73652215,532,14190,0.0003,0.009999999776482582,188.76780700683594,27,20.0,7846,284,0.0,-222.4888916015625,,,
30.750628120000002,536,14350,0.0003,0.009999999776482582,138.3291893005371,27,20.0,7926,287,0.0,-235.64981079101562,,,
31.8593129,540,14510,0.0003,0.009999999776482582,110.12060928344727,26,20.0,8006,297,0.0,-230.68802642822266,20.0,25.160002814064523,0.0
32.347591900000005,544,14670,0.0003,0.009999999776482582,137.25257110595703,26,20.0,8086,300,0.0,-229.6776885986328,,,
32.52841773,548,14830,0.0003,0.009999999776482582,166.02994537353516,26,20.0,8166,303,0.0,-231.52262115478516,,,
33.49437691999999,552,14990,0.0003,0.009999999776482582,110.81845474243164,26,20.0,8246,306,0.0,-229.07525634765625,,,
33.0834785,556,15150,0.0003,0.009999999776482582,174.90767669677734,26,20.0,8326,309,0.0,-233.09449768066406,,,
32.557154,560,15310,0.0003,0.009999999776482582,97.53873443603516,26,20.0,8406,312,0.0,-228.54629516601562,,,
32.56098531000001,564,15470,0.0003,0.009999999776482582,156.15475463867188,26,20.0,8486,315,0.0,-239.74613189697266,,,
30.87243583,568,15630,0.0003,0.009999999776482582,123.65460586547852,26,20.0,8566,318,0.0,-236.9527587890625,,,
30.638596410000005,572,15790,0.0003,0.009999999776482582,86.62771224975586,26,20.0,8646,321,0.0,-233.02208709716797,,,
29.544435759999995,576,15950,0.0003,0.009999999776482582,107.4077262878418,26,20.0,8726,325,0.0,-234.0472640991211,,,
28.94134018999999,580,16110,0.0003,0.009999999776482582,122.28414916992188,26,20.0,8806,328,0.0,-237.7577362060547,,,
30.103097869999996,584,16270,0.0003,0.009999999776482582,138.54367065429688,26,20.0,8886,331,0.0,-229.15928649902344,,,
30.1241651,588,16430,0.0003,0.009999999776482582,73.38397216796875,26,20.0,8966,334,0.0,-235.1304168701172,,,
31.56955756,592,16590,0.0003,0.009999999776482582,200.40040588378906,26,20.0,9046,337,0.0,-219.71327209472656,,,
32.09394753000001,596,16750,0.0003,0.009999999776482582,107.98200225830078,26,20.0,9126,340,0.0,-244.6007080078125,,,
33.162878930000005,600,16910,0.0003,0.009999999776482582,116.48741912841797,26,20.0,9206,343,0.0,-232.61009216308594,,,
34.56071532000001,604,17070,0.0003,0.009999999776482582,176.11154174804688,26,20.0,9286,346,0.0,-239.069091796875,,,
36.13540093,608,17230,0.0003,0.009999999776482582,149.13475036621094,26,20.0,9366,349,0.0,-232.38482666015625,,,
36.64030047,612,17390,0.0003,0.009999999776482582,108.17559432983398,26,20.0,9446,352,0.0,-230.05088806152344,,,
37.51650748,616,17550,0.0003,0.009999999776482582,213.71998596191406,26,20.0,9526,355,0.0,-239.21138763427734,,,
37.642874490000004,620,17710,0.0003,0.009999999776482582,125.68724822998047,26,20.0,9606,358,0.0,-242.5891876220703,,,
37.90374069000001,624,17870,0.0003,0.009999999776482582,130.76351928710938,26,20.0,9686,361,0.0,-239.2854995727539,,,
38.350421880000006,628,18030,0.0003,0.009999999776482582,111.98691177368164,26,20.0,9766,364,0.0,-231.06903076171875,,,
38.077475799999995,632,18190,0.0003,0.009999999776482582,130.1124610900879,26,20.0,9846,367,0.0,-234.55772399902344,,,
39.71646590999999,636,18340,0.0003,0.009999999776482582,167.54887008666992,26,19.95,9921,370,0.01,-236.49542236328125,,,
38.24789974,640,18500,0.0003,0.009999999776482582,115.84614181518555,26,19.95,10001,379,0.01,-235.3187026977539,20.0,30.343842425427123,0.0
37.8973564,644,18660,0.0003,0.009999999776482582,142.44657135009766,26,19.95,10081,383,0.01,-236.39833068847656,,,
37.262111250000004,648,18820,0.0003,0.009999999776482582,113.73987197875977,26,19.95,10161,385,0.01,-220.78701782226562,,,
35.93067042999999,652,18980,0.0003,0.009999999776482582,145.36103057861328,26,19.95,10241,388,0.01,-234.18360900878906,,,
36.121774429999995,656,19140,0.0003,0.009999999776482582,115.15685272216797,26,19.95,10321,391,0.01,-227.74578094482422,,,
36.40152484,660,19300,0.0003,0.009999999776482582,123.2412338256836,26,19.95,10401,394,0.01,-245.09173583984375,,,
37.315916730000005,664,19460,0.0003,0.009999999776482582,114.00764465332031,26,19.95,10481,398,0.01,-244.78775024414062,,,
38.12998254,668,19620,0.0003,0.009999999776482582,132.69086456298828,26,19.95,10561,401,0.01,-235.97552490234375,,,
39.47876408,672,19780,0.0003,0.009999999776482582,141.74645233154297,26,19.95,10641,404,0.01,-235.98095703125,,,
40.65300921,676,19940,0.0003,0.009999999776482582,96.5057601928711,26,19.95,10721,407,0.01,-242.16724395751953,,,
40.98760768,680,20100,0.0003,0.009999999776482582,159.68904876708984,26,19.95,10801,410,0.01,-240.17888641357422,,,
39.23715202,684,20260,0.0003,0.009999999776482582,112.2872200012207,26,19.95,10881,413,0.01,-241.07244873046875,,,
39.632905060000006,688,20420,0.0003,0.009999999776482582,97.10541152954102,26,19.95,10961,416,0.01,-243.42032623291016,,,
38.56041451,692,20580,0.0003,0.009999999776482582,98.4632797241211,26,19.95,11041,419,0.01,-233.68199920654297,,,
37.59071627,696,20740,0.0003,0.009999999776482582,157.84481811523438,26,19.95,11121,422,0.01,-244.98621368408203,,,
37.01645732,700,20900,0.0003,0.009999999776482582,118.03157806396484,26,19.95,11201,425,0.01,-238.89627838134766,,,
36.13167970000001,704,21060,0.0003,0.009999999776482582,139.5757293701172,26,19.95,11281,428,0.01,-242.12376403808594,,,
33.73162003,708,21220,0.0003,0.009999999776482582,124.28496932983398,26,19.95,11361,431,0.01,-239.52991485595703,,,
32.93638452,712,21380,0.0003,0.009999999776482582,120.87682342529297,26,19.95,11441,434,0.01,-239.0121841430664,,,
30.758531789999996,716,21540,0.0003,0.009999999776482582,137.80829620361328,26,19.95,11521,437,0.01,-233.4574432373047,,,
31.094091680000002,720,21700,0.0003,0.009999999776482582,112.103515625,26,19.95,11601,440,0.01,-242.9090576171875,,,
31.51199893,724,21860,0.0003,0.009999999776482582,132.09320068359375,26,19.95,11681,443,0.01,-238.2990264892578,,,
30.349433519999998,728,22020,0.0003,0.009999999776482582,136.58325958251953,26,19.95,11761,446,0.01,-234.21484375,,,
29.892774439999997,732,22180,0.0003,0.009999999776482582,115.93648910522461,26,19.95,11841,449,0.01,-241.26038360595703,,,
28.46084265,736,22340,0.0003,0.009999999776482582,139.81963348388672,26,20.0,11921,452,0.0,-241.4236602783203,,,
29.805269720000002,740,22500,0.0003,0.009999999776482582,157.72078704833984,25,20.0,12001,461,0.0,-241.71562957763672,20.0,25.048239928155027,0.0
29.75962099,744,22660,0.0003,0.009999999776482582,165.11270141601562,25,20.0,12081,464,0.0,-240.85590362548828,,,
29.99184373,748,22820,0.0003,0.009999999776482582,88.1586799621582,26,20.0,12161,467,0.0,-240.9113006591797,,,
29.799308010000004,752,22980,0.0003,0.009999999776482582,94.55891799926758,26,20.0,12241,470,0.0,-244.5334014892578,,,
29.537470639999995,756,23140,0.0003,0.009999999776482582,91.58810424804688,26,20.0,12321,473,0.0,-249.66455078125,,,
29.2378057,760,23300,0.0003,0.009999999776482582,119.58164978027344,26,20.0,12401,476,0.0,-236.98365020751953,,,
29.31623667,764,23460,0.0003,0.009999999776482582,107.77399063110352,26,20.0,12481,479,0.0,-242.6577606201172,,,
29.3778323,768,23620,0.0003,0.009999999776482582,112.63954544067383,26,20.0,12561,482,0.0,-234.97530364990234,,,
29.033333129999995,772,23780,0.0003,0.009999999776482582,115.85999298095703,26,20.0,12641,485,0.0,-241.61739349365234,,,
29.80850237,776,23940,0.0003,0.009999999776482582,151.1593894958496,26,20.0,12721,489,0.0,-244.8439178466797,,,
30.14731074,780,24100,0.0003,0.009999999776482582,153.3630142211914,26,20.0,12801,492,0.0,-243.52728271484375,,,
30.709567489999998,784,24260,0.0003,0.009999999776482582,117.48228454589844,26,20.0,12881,495,0.0,-233.73566436767578,,,
30.309139759999997,788,24420,0.0003,0.009999999776482582,106.74828338623047,26,20.0,12961,498,0.0,-238.57657623291016,,,
30.936675440000002,792,24580,0.0003,0.009999999776482582,62.148834228515625,26,20.0,13041,501,0.0,-253.73707580566406,,,
30.920440270000004,796,24740,0.0003,0.009999999776482582,136.14034271240234,26,20.0,13121,504,0.0,-242.51019287109375,,,
30.5248456,800,24900,0.0003,0.009999999776482582,111.28241729736328,26,20.0,13201,506,0.0,-241.80159759521484,,,
29.966840679999997,804,25060,0.0003,0.009999999776482582,120.71868896484375,26,20.0,13281,509,0.0,-255.91249084472656,,,
30.632362059999995,808,25220,0.0003,0.009999999776482582,129.16545486450195,26,20.0,13361,512,0.0,-243.99327850341797,,,
30.304353389999996,812,25380,0.0003,0.009999999776482582,160.87985610961914,26,20.0,13441,515,0.0,-251.7054214477539,,,
31.476638050000005,816,25540,0.0003,0.009999999776482582,165.3765869140625,26,20.0,13521,518,0.0,-244.45458221435547,,,
30.595613300000004,820,25700,0.0003,0.009999999776482582,82.54698181152344,26,20.0,13601,521,0.0,-247.45020294189453,,,
30.495214660000006,824,25860,0.0003,0.009999999776482582,112.08079528808594,26,20.0,13681,524,0.0,-247.81195068359375,,,
31.258850290000005,828,26020,0.0003,0.009999999776482582,119.72568130493164,26,20.0,13761,528,0.0,-248.9024887084961,,,
30.339748430000004,832,26180,0.0003,0.009999999776482582,85.1674690246582,26,20.0,13841,531,0.0,-247.70191955566406,,,
29.659299410000003,836,26340,0.0003,0.009999999776482582,152.3552474975586,26,20.0,13921,534,0.0,-242.57573699951172,,,
29.297057840000008,840,26500,0.0003,0.009999999776482582,128.248046875,25,20.0,14001,543,0.0,-236.1756134033203,20.0,19.309742886701947,0.0
29.089996629999995,844,26660,0.0003,0.009999999776482582,138.05540466308594,25,20.0,14081,546,0.0,-246.56478118896484,,,
29.00004951,848,26820,0.0003,0.009999999776482582,121.53748321533203,25,20.0,14161,549,0.0,-243.10323333740234,,,
29.42413572,852,26980,0.0003,0.009999999776482582,84.34111022949219,25,20.0,14241,552,0.0,-251.6194076538086,,,
31.62947408,856,27136,0.0003,0.009999999776482582,123.38105773925781,25,19.98,14319,555,0.01,-254.96273803710938,,,
31.92139711,860,27296,0.0003,0.009999999776482582,96.4712142944336,25,19.98,14399,558,0.01,-253.1055908203125,,,
31.67788277,864,27456,0.0003,0.009999999776482582,99.94361877441406,25,19.98,14479,561,0.01,-248.01539611816406,,,
32.35184460000001,868,27616,0.0003,0.009999999776482582,140.5583724975586,25,19.98,14559,564,0.01,-251.03439331054688,,,
32.302276500000005,872,27776,0.0003,0.009999999776482582,108.87140274047852,25,19.98,14639,567,0.01,-254.18372344970703,,,
32.18230351,876,27936,0.0003,0.009999999776482582,100.72447967529297,25,19.98,14719,570,0.01,-255.9978790283203,,,
32.376624150000005,880,28096,0.0003,0.009999999776482582,98.05712127685547,25,19.98,14799,573,0.01,-252.0804443359375,,,
32.90350645,884,28256,0.0003,0.009999999776482582,125.06236267089844,25,19.98,14879,576,0.01,-260.35060119628906,,,
33.520438399999996,888,28416,0.0003,0.009999999776482582,114.99644088745117,25,19.98,14959,579,0.01,-248.2106170654297,,,
33.28256869,892,28576,0.0003,0.009999999776482582,93.7836799621582,25,19.98,15039,582,0.01,-255.12387084960938,,,
33.181355870000004,896,28736,0.0003,0.009999999776482582,121.91300201416016,25,19.98,15119,585,0.01,-256.68289947509766,,,
33.12222284,900,28896,0.0003,0.009999999776482582,120.07133865356445,25,19.98,15199,588,0.01,-249.46434783935547,,,
33.29740948,904,29056,0.0003,0.009999999776482582,105.97470092773438,25,19.98,15279,591,0.01,-246.74683380126953,,,
33.600570659999995,908,29216,0.0003,0.009999999776482582,113.307861328125,25,19.98,15359,594,0.01,-257.33013916015625,,,
